origin,dest,count
6331,6251,1
7084,6301,7
6227,6749,4
6154,6391,2
6082,6218,1
6718,6058,6
6193,6063,7
6120,6151,1
6082,6752,2
6227,6203,4
6175,7009,4
6089,6916,4
6085,6031,1
6106,6307,1
6248,6131,14
6235,6019,5
6704,6383,2
6059,6231,2
7022,6200,3
6165,6912,3
7079,6434,14
6169,6035,1
6324,6262,2
7140,6092,1
6188,6191,1
6181,6279,1
6281,6302,1
6232,6230,4
6194,6310,3
6127,6222,3
6017,6026,20
6227,6359,7
6036,6059,2
7083,6072,1
7030,6140,5
6411,7076,5
6253,6199,3
6031,6270,1
6411,6391,3
6193,6139,1
6220,6170,2
7147,7006,1
6241,7064,1
6235,6409,1
6002,6015,13
6725,7141,1
6148,6110,2
7051,7054,2
6235,6143,1
6050,6083,11
6371,6187,6
6324,6338,10
6376,7049,2
6114,6047,2
6918,7035,3
7069,7045,1
6012,7074,7
6432,6738,2
6916,6213,1
6203,6093,1
6340,6734,6
7041,6035,2
6089,6136,66
6277,6253,5
6713,6376,1
6012,6393,12
7067,6729,7
6903,6220,36
6026,7038,3
6143,7083,4
6374,6232,2
6218,6161,3
6007,7047,8
6165,6132,1
7058,6921,1
6262,6260,2
6754,7034,3
6073,6160,5
6429,7067,5
6143,6364,13
6265,6503,1
6395,6396,28
6066,6009,2
6198,6217,1
6413,6357,1
6414,6434,4
6177,6272,1
6196,7031,6
6340,6324,2
6435,6101,1
6748,6152,1
6156,6747,2
6061,6220,7
7041,6425,1
6177,6738,4
7067,6339,2
7032,6186,5
6307,6381,2
6408,7142,3
6401,6407,32
6729,7046,1
6373,6141,1
6904,6153,2
6374,6368,32
6095,7050,1
6701,6036,7
7053,6375,7
6265,6113,1
6307,7066,12
6118,6140,10
6720,6049,2
6051,6251,3
6234,6391,2
6907,6347,1
6025,6091,1
6370,6355,1
6147,6203,2
6215,7009,5
6398,6119,5
6098,6062,12
6018,6335,3
7153,6100,3
6043,6501,6
6128,6131,2
6384,7125,2
6155,6019,11
6209,6035,19
6273,6334,5
6221,7045,12
6436,6315,1
7127,7027,1
6152,6230,4
6100,7141,5
6247,6222,3
6189,6343,3
6377,6026,4
6147,6359,3
6098,6138,1
6398,6043,4
6249,7004,2
6303,7101,4
6926,6262,1
6921,6501,5
6140,6170,5
6195,6098,1
6043,6111,11
6362,6015,2
6417,6230,1
6252,6211,5
6710,6162,1
6384,6398,1
6155,6143,11
6011,6187,1
6044,6338,1
6062,6424,5
6344,6243,1
6274,6047,2
7042,6221,9
6306,6419,1
6905,7066,1
7095,6255,2
7026,6367,3
6393,6237,1
6182,6137,8
6131,6005,2
6001,6201,1
6117,6719,1
6264,7026,5
6421,7007,1
6094,6165,16
6905,6381,2
7026,7080,4
6027,6057,5
6372,6393,1
6217,6328,1
6503,7019,13
7047,6194,7
6223,7083,1
6749,6380,1
6014,6232,1
6259,6065,1
6197,6104,2
6367,7047,1
6178,6161,8
7033,6354,1
7061,7025,1
6360,6189,2
6105,6049,4
6048,7082,1
6032,6064,2
6081,6156,1
6343,6910,5
6747,6241,1
6434,7034,8
6223,6364,2
6306,6009,2
6136,6376,4
7021,6014,2
6217,6272,3
6145,7078,1
6752,6328,1
6093,6216,3
6072,7055,2
6110,6120,15
6236,6747,2
6018,4000,5
6217,6738,1
6157,6185,1
6202,6241,2
6381,6177,1
6190,6277,4
7068,6170,1
6013,6141,1
6276,6081,1
6224,6017,1
6088,7003,16
6314,6213,18
6159,6044,1
6105,6113,1
6067,7066,2
6237,6146,20
6052,6086,40
6216,6139,6
6904,6190,1
6422,6917,4
6116,6042,2
7027,6176,2
6211,6310,2
6118,6183,1
6727,7144,9
6395,6745,1
6130,6214,11
6033,6275,1
6413,6394,1
7046,7062,5
6087,6424,40
6125,6227,3
6170,6098,1
6015,6023,35
6258,6274,4
6315,6158,4
6196,6315,3
6019,6904,1
6312,7096,1
7046,6385,1
7032,6145,8
6049,6174,2
6198,7133,1
6387,6015,9
6179,6370,2
6092,6007,4
6230,6235,7
6137,6167,1
6307,6218,4
6116,6118,6
6216,6063,9
6395,6355,190
6158,6255,4
6225,6206,31
7013,6060,3
6435,6098,6
6015,6179,8
6156,7073,2
6361,7125,2
6333,6254,6
7035,6236,24
6015,6433,1
7067,7147,1
6156,6394,2
7014,6249,6
6269,5005,1
6122,6154,2
7096,6082,1
6188,6008,2
6246,6169,3
6146,6012,8
6703,6033,1
6097,7055,6
6099,6273,1
6078,7030,2
6704,6750,1
6267,6116,1
6216,6919,1
6718,10002,1
6235,6180,2
6246,6423,2
6403,6402,6
7077,6126,5
6050,6040,16
7147,6322,12
6213,7031,6
6114,6084,12
6906,6156,2
7018,6214,1
6153,6021,4
7030,6183,9
6913,6165,13
6082,6381,5
6744,6096,2
6711,6229,1
6019,6124,6
6254,6373,1
6208,6224,5
6194,7034,72
6334,6907,3
6338,6020,1
6927,6073,3
6260,6265,3
6148,6089,2
6281,7026,4
6021,6915,3
6397,6393,14
6146,6148,8
6703,6169,18
6188,6152,4
7070,6255,1
7022,7124,4
6403,6012,1
6722,6116,1
6132,6388,1
6241,6750,3
6167,6137,4
6357,6248,1
6411,6208,41
6254,6229,2
7044,6753,16
6064,6156,1
6038,6001,16
6227,7127,6
6737,6125,1
6385,6189,1
7065,6266,3
7084,7025,1
6035,7033,7
6157,6146,6
6504,6504,4
6176,6139,11
6013,6182,2
6433,6063,4
7040,6224,3
6503,6267,1
6041,6114,4
6734,6331,3
6159,6087,12
6749,6219,1
6278,6183,2
7104,7107,13
6250,6214,2
7066,6072,1
6924,6267,10
6394,6187,1
6142,6175,13
6245,6227,14
7073,6041,3
6138,6274,2
6375,6023,1
6008,6070,3
6075,6158,1
6902,6031,5
6072,7096,1
6421,6279,1
6264,6258,3
6905,6752,10
6001,6398,1
6223,7040,6
6504,6114,16
6102,7144,4
6150,6235,3
6910,7096,1
6257,6167,3
6048,7041,1
6195,6921,3
7049,6096,6
6910,6371,12
6917,6412,13
6276,6118,1
6733,6042,1
6145,6206,1
6923,6114,1
6164,6279,1
6236,7073,5
6053,6254,1
7028,6265,2
6306,6190,2
6236,6394,3
6027,6094,1
6093,7068,2
6180,6912,1
7026,7043,1
6126,6169,1
6501,7146,1
6316,6216,1
6107,6116,1
7127,6713,1
6155,6180,1
6083,6009,1
6738,6236,1
7036,6022,1
6330,6040,1
6173,7031,5
7127,6259,1
6274,6084,1
6344,6280,4
6391,6368,3
7071,6087,14
6070,7050,1
6149,6711,1
6091,6213,2
6233,6021,3
6921,6088,5
6424,6096,1
6234,6208,1
6322,6710,8
6004,6177,1
6187,6241,7
6134,6373,4
6396,6141,5
6168,6224,1
7113,6215,1
6058,6020,1
6025,6108,4
7036,6178,1
6083,6153,2
6228,6089,2
6100,6265,1
7127,6303,2
6311,6165,2
6152,7114,1
7045,6191,19
6043,6088,12
6384,6201,3
6207,6137,15
6018,7011,18
6121,6750,1
6134,6229,9
6022,6731,7
6907,6384,1
6025,6052,24
6370,6396,132
6091,6349,2
7024,6362,1
7114,6166,1
6180,6132,9
6003,6204,2
6280,6049,1
6433,6059,9
6176,6103,2
6014,7076,1
7080,7022,1
7061,6261,1
6199,6166,10
6035,7009,1
6910,6211,2
6205,6091,1
7066,6048,7
6060,6151,2
7047,6037,19
6749,6223,2
6124,6195,1
6014,6391,3
6905,6222,2
6145,7081,3
6407,6015,2
6393,7073,11
6138,6704,1
7028,6305,1
6182,6094,18
6354,6066,1
6236,7113,4
6264,6262,2
6752,7036,4
6700,6347,1
6421,6243,1
6393,6394,35
6917,6162,1
7066,6112,3
6178,6198,2
6734,6251,2
7040,6344,7
6276,6122,1
6067,6222,1
7047,6427,8
6157,6026,3
6335,7028,2
6231,6187,6
6264,6338,1
6164,6243,3
6407,6405,4
6721,6262,1
6245,6347,1
6217,7036,6
6375,6143,1
6138,6314,5
7073,6121,1
6053,6724,3
7111,7054,2
6902,6151,1
6180,6928,1
6008,6110,1
6142,6015,38
6029,6425,2
6072,6211,13
7055,6377,4
7009,6220,1
6375,6409,1
6384,6361,2
6207,6057,1
7082,6303,1
6062,6197,1
7031,6231,4
6152,6393,8
5007,6157,2
6044,7026,16
6126,6153,2
6200,6734,2
6221,6201,30
6192,6248,2
6209,6196,14
6098,10002,1
6383,6148,1
6745,6324,5
6180,6052,7
7078,6355,2
6280,6129,2
6091,6229,1
6702,6381,1
6212,6064,20
7024,6202,3
6163,6910,4
7005,6737,3
6358,6161,1
6025,6132,1
7146,6090,7
6003,7083,1
6079,6065,8
6234,6232,4
6149,6261,1
6419,6252,1
6121,6220,2
7036,6142,1
6383,6012,17
6742,6057,1
6276,6902,1
6419,6718,1
6417,6393,4
7038,6083,51
6039,7054,2
7042,7065,1
6168,6344,4
6402,7047,10
6058,6140,2
6247,7066,4
6266,7019,4
6234,6368,1
6423,7038,1
6249,6240,8
7073,6901,2
6004,6017,2
6134,6213,1
6233,6141,3
6280,6073,3
7057,7056,14
6926,7026,1
6928,6200,1
6116,6078,2
7027,6406,1
6007,6203,3
6355,7009,2
6262,7024,2
6350,6921,8
6007,6749,1
6374,6391,14
7046,7058,1
7041,6196,6
6225,7081,5
7069,6201,19
6012,6230,9
6089,6095,1
6361,7045,6
6333,6334,82
6258,6704,2
7067,7027,1
6380,6206,1
6345,6912,4
6156,7113,8
6158,6335,2
6432,7036,1
6225,6366,3
7013,6100,6
6015,6019,5
6420,6091,1
6183,6246,5
6211,6270,1
6729,6202,5
6701,6195,2
6216,6059,2
6116,6122,4
6073,6199,7
6307,6222,5
6230,6745,2
6237,6026,3
7001,6240,1
6729,6748,3
6007,6359,6
6151,6187,46
7081,6117,19
6049,6014,3
6204,6243,4
7150,7150,6
6177,7036,4
7102,6221,1
6015,6143,15
6258,6314,1
6270,6083,10
6349,6425,6
6222,6015,5
6080,6227,1
6015,6409,2
6216,6923,3
6099,6249,2
7056,6429,2
6184,6915,5
6725,6715,3
6246,6153,1
6188,6032,1
6141,6201,2
6169,6196,7
6248,6092,5
6253,6160,3
6191,6926,1
6203,6910,2
6275,6336,7
6227,7047,2
6411,6368,2
6206,7038,45
6363,7083,3
6154,6232,2
6064,6036,4
6711,6213,5
6241,6220,2
6132,7055,1
6050,6120,1
6753,6923,9
6188,6422,1
6357,6272,2
6116,6902,17
6181,6280,10
6057,6309,1
6188,6168,5
6929,6188,8
6246,6009,6
6927,6503,2
6703,6153,2
6208,6344,2
6154,6368,17
7136,4002,1
6743,7038,2
7100,7100,3
6411,6232,1
6019,6044,52
6364,6017,2
6031,7034,3
6153,6141,12
6275,6726,1
6127,6381,1
6064,6426,1
6746,6910,1
7044,6223,1
6058,6183,8
6928,7124,2
6070,6214,66
6091,7057,2
6261,6114,3
6233,6182,6
6098,6058,9
6166,6246,2
6723,6267,2
7071,6124,2
6215,7033,9
6402,6363,2
6044,6258,14
6344,6323,5
6221,6398,1
6228,6070,1
6155,6023,2
6255,6158,10
6252,7096,13
7036,6181,6
6915,6167,3
6362,6175,2
6252,6371,5
7038,6040,22
6736,6254,5
6192,7036,1
7045,6168,4
7078,6396,5
6180,6091,1
6356,6063,16
6423,6246,2
6098,6102,4
7050,6001,1
6266,6267,2
6268,7041,2
6391,6391,9
6247,6218,3
6907,6227,5
6147,7084,2
7146,6053,3
6370,6235,1
6051,6331,8
6926,6258,2
6207,6094,1
6344,6733,2
7019,6165,11
6273,6254,7
6062,6154,2
6710,6412,15
7045,6032,3
7127,7147,1
6344,6279,5
6174,6106,2
6209,6155,6
6018,6255,1
6155,6179,12
7055,7053,3
6164,6280,25
6306,6423,7
6110,6040,2
6428,6032,1
6138,7030,10
6217,6312,1
6306,6169,4
6006,6012,13
6136,6216,19
6105,6073,10
6274,6907,4
6014,6208,6
6388,7018,10
6224,6177,9
6314,6373,1
6178,6411,12
7040,6387,1
6910,6388,1
6202,6321,1
6027,6137,3
6217,6248,7
6006,6148,24
6236,6237,10
6131,6165,3
6053,7010,1
7028,7021,6
6409,6117,1
6421,6280,1
7026,6207,2
6185,6734,3
6008,6089,1
6393,6357,2
6223,6204,21
6032,6104,19
6747,6321,5
6081,6036,1
6178,6001,5
6386,6364,2
6205,6052,8
6105,6129,1
6174,6926,4
7033,6234,1
6150,6396,5
6341,6096,1
6314,6229,8
6259,6105,2
6124,6156,1
6338,6183,2
6193,6059,2
6718,6062,6
6310,6214,5
6082,6222,1
6019,6087,4
7037,6209,9
6153,6182,8
6206,6246,1
7030,6020,5
7083,6112,2
6385,6170,2
6120,6421,1
6175,7033,2
6017,6146,3
6208,7060,3
6275,7148,2
7077,6085,2
6324,6258,1
6141,6398,3
6097,6211,5
6269,6174,1
6359,6370,2
6305,6227,6
6148,6070,2
6099,7037,2
6078,6274,1
6281,6338,1
6908,6134,1
6002,6175,1
6181,6243,1
7149,6340,1
6052,6905,1
6090,6038,3
6036,6063,2
6085,6151,5
6106,6267,1
6154,7116,1
7011,6105,2
6227,6363,1
6127,6218,1
7126,6128,1
6227,7084,8
6193,6103,6
6331,6331,9
6127,6752,1
7100,7099,4
7084,6261,2
6167,6094,1
6260,7021,2
6302,6154,1
6141,7125,5
6023,6050,5
6246,6190,1
6376,6394,2
6420,6928,14
6214,6106,1
7149,6750,1
6169,6155,73
6376,7073,1
7022,6360,1
6005,6206,5
6090,6428,2
6235,6179,3
6277,6723,4
6204,6280,2
6015,6180,7
6066,6423,1
6435,6061,2
6748,6032,10
6258,7030,18
7069,6398,1
6066,6169,2
6366,6012,1
6265,6073,1
6118,6020,19
6420,6052,1
6114,6907,1
6165,6108,2
6701,6156,4
6243,6225,9
6218,6411,4
6406,6204,1
6373,6021,1
6904,6033,3
6903,6750,1
7096,6901,5
7029,6114,6
6225,7042,1
6277,6333,3
6061,6750,6
6177,6248,13
6156,6237,6
6713,6216,1
6251,6165,5
6066,6033,1
6361,6361,8
6080,7059,6
6916,6373,7
6170,6061,1
6735,6040,2
6012,7114,3
6201,6915,4
6904,6169,1
6143,6204,9
6183,7038,8
6214,6926,10
6218,6001,4
6328,6205,4
6165,6052,2
6265,6129,1
6021,6096,1
6139,6105,14
6186,6910,3
7119,6700,1
6927,6904,3
6021,6062,1
6026,6701,3
6130,6219,1
6216,6134,1
7117,7098,2
6903,7053,2
6009,7012,1
6095,6379,1
6258,6279,2
6170,6095,1
7046,6388,1
6345,6925,39
6916,6387,4
6222,6432,1
6251,6191,3
6049,6179,1
7032,6148,24
6361,6395,1
6033,6278,3
6203,6107,11
6258,6733,4
6380,6231,1
7069,6236,1
6918,6246,1
6087,6429,1
6222,6178,2
6184,6058,4
7001,6277,2
6307,6215,2
6026,6311,2
6021,6138,11
6211,6247,10
7027,6021,4
6729,6235,2
6727,7013,1
6737,6908,3
6198,6383,2
7048,6313,2
6061,7053,1
6103,6126,3
7124,6040,2
6435,6095,19
6158,6258,4
6015,6174,7
6258,6323,1
6179,6227,5
6198,7064,2
6049,6023,46
7032,6012,21
7081,6120,6
6413,7124,1
6387,6142,2
6087,6039,18
6232,7043,2
6204,6274,3
6425,6313,1
6160,6249,3
6371,6149,4
6141,6236,2
6704,6217,1
6246,6164,2
6160,6703,1
6188,6005,18
6376,6360,5
6403,6145,3
6901,6372,2
6906,6411,5
6064,6001,1
6154,6205,8
6019,6129,60
6913,6168,10
6208,6229,6
4000,7016,1
6038,6156,3
6036,6097,1
6118,5006,1
6254,7099,1
6063,6228,1
6253,6157,1
6097,7102,2
6703,6164,6
6146,6145,11
6213,6281,1
6002,6181,1
6132,6385,1
6050,6117,2
7070,6712,1
6132,7062,1
6260,6268,2
6078,6280,2
6906,6001,1
4002,4002,4
6241,6217,3
6746,6927,1
6064,6411,34
6103,6906,1
6363,6209,1
6385,6184,21
6153,6176,12
6275,6711,1
6031,7003,9
6019,6073,18
7062,6042,29
6411,6205,76
6368,6907,1
6129,6277,1
6364,6020,2
6254,6224,1
6913,6032,1
6363,6743,3
6041,6119,2
6341,6062,4
6749,6214,3
6910,6226,1
6386,7077,4
6199,6151,26
6014,7041,1
6176,6134,4
7040,6229,1
7049,10002,2
6138,6279,1
6075,6155,5
6752,7001,5
6264,6255,4
6001,6395,1
6163,6107,1
6001,7072,1
6053,6303,2
7028,6332,1
6707,6159,2
6142,6178,28
6157,6011,6
6067,6215,4
6086,7056,1
6503,6330,10
7040,6373,1
6224,6183,25
6504,6119,6
6734,6266,4
6041,6043,6
6250,6343,7
6202,7032,5
6360,6147,1
6924,6330,1
7028,6268,15
6053,6259,1
7007,7031,1
6145,6741,1
6142,6022,5
6027,6099,7
7073,6116,12
6217,7001,2
6164,6274,5
6923,6119,2
6152,7043,2
6083,6004,5
6200,6249,9
7153,6094,1
6221,6236,3
6311,6032,1
6274,6089,3
7127,6254,7
6126,6164,1
6044,7011,6
7019,6191,19
7031,6206,3
6091,6754,1
6234,6205,13
6079,6052,1
7113,6218,1
6168,6229,4
6096,6037,11
6025,6105,3
6358,6156,1
7114,6031,1
6370,7126,1
7024,6235,3
6212,6053,29
6726,6906,1
6112,6128,3
7076,7144,1
6147,6397,2
6356,6097,1
6303,6228,1
6921,6085,31
7148,6166,1
6180,6065,2
6133,6157,3
6083,6414,1
6501,7011,4
6043,6085,17
6173,6281,1
6362,6181,1
6252,6385,2
6084,6377,2
6915,6193,27
6107,6041,4
6252,7062,9
6200,6313,1
7129,7128,14
6745,6249,10
6311,6168,2
6011,6013,3
7082,6724,15
6112,6072,4
6926,7011,6
6280,6044,2
6233,6176,2
6096,6427,1
6379,6073,1
6249,6277,3
6004,6020,7
6079,6108,1
6907,6389,10
6058,6177,11
6402,7070,4
6168,6373,7
4000,6268,1
6017,6171,6
5006,6371,2
6385,6147,4
7030,6017,3
6047,6901,3
6229,7028,6
6201,6058,4
7018,7067,1
6064,6198,1
6310,6223,4
4000,6722,2
6220,6027,4
6146,6186,2
7003,6738,2
7029,6903,14
6160,7037,2
6132,6346,3
6181,6274,4
6908,6103,4
6267,6082,7
7149,7090,1
6078,6243,1
7003,6272,1
6114,6110,168
6169,6038,2
6331,6306,1
6120,6006,7
6193,6134,3
6108,6391,4
6275,7025,10
7011,6132,19
7037,7083,3
6129,7009,12
6113,6729,25
7051,7059,2
6232,7080,1
7003,6328,1
6005,6231,2
6248,6066,1
6139,6912,1
6186,6107,2
6324,6335,4
6214,6131,1
6906,6198,2
6241,7069,2
6023,6067,7
6235,6404,2
6302,6163,1
6281,6255,1
6002,6018,4
7102,7132,1
6413,6200,1
6279,7078,1
7124,6083,14
7041,6038,4
6361,6746,1
6748,6005,5
7046,6211,10
6340,6273,9
6196,6281,1
6151,6173,2
6061,6377,1
7029,6123,2
6052,6112,5
6908,6923,2
6111,7018,5
6427,6706,4
6701,6161,3
6130,6380,5
6118,6017,9
6420,6065,8
6265,6044,1
6073,6427,1
6198,6750,1
6184,10002,1
6340,6329,3
6315,6196,3
7041,6428,3
7067,6334,1
6251,6152,1
6713,6221,1
6156,6200,6
6748,6415,1
6158,7026,11
7072,6307,2
6395,7126,5
6139,6132,13
6052,6502,8
6727,6727,9
6186,6927,1
6218,6036,5
6309,6707,1
6230,7046,10
6237,6188,16
7020,6391,44
6406,6369,1
6143,6233,2
6118,6407,2
6073,6037,7
7008,6006,3
7113,7066,4
6249,7153,1
6187,7032,7
6149,7028,5
6926,6335,1
6261,6123,1
6091,7060,2
6070,6223,14
6709,6921,6
6140,6027,1
7050,6426,1
6928,7113,1
6043,6046,27
6200,7037,13
6362,6142,3
6738,7045,2
6417,6367,2
6062,6039,8
7019,6008,1
6915,6150,5
6197,6929,3
7031,7078,1
6155,6014,2
6084,7053,3
7042,6376,1
6274,6110,1
6209,6038,15
6079,6091,4
6424,6058,1
6402,6744,1
6398,6504,2
6405,6027,1
6928,7049,1
6391,7041,1
6022,7008,1
6907,6210,1
6212,6090,1
7071,6049,8
7050,6036,20
6249,7009,2
6921,6046,29
6912,6223,3
6152,7080,2
6259,6912,2
7063,6253,3
6044,6335,2
7082,7010,1
6174,6131,2
6121,7069,4
7019,6152,3
6062,6163,2
6152,6367,4
6384,6395,1
6362,6018,1
6136,6221,25
6119,7078,1
7021,6143,2
6428,6005,7
6072,7102,1
6093,6341,1
6131,6008,3
6231,6173,6
6381,6020,2
6415,7046,1
6250,7067,1
6223,6369,7
7068,6027,8
6123,6212,3
6346,7035,2
6314,6344,3
6503,7014,1
6102,6727,4
6224,6140,2
6041,6080,3
6259,6068,2
7047,6199,1
7040,7057,1
7033,6359,8
6386,6209,1
7061,7028,1
6313,6427,13
6274,6930,1
6278,6017,3
7026,6230,9
6075,6196,2
6501,4000,1
7009,7069,7
6053,7027,15
6182,6060,1
6131,6152,21
6236,6200,5
6185,6249,4
7021,6019,2
6394,6149,2
6027,6100,67
6098,6915,13
6094,6032,1
6124,6161,2
6197,6053,11
6259,6132,4
6159,6049,20
6205,6065,14
7033,6203,31
6178,6036,3
7080,6331,3
6150,7046,2
6157,6188,5
6032,6133,3
6199,6192,9
7033,6749,3
6223,6233,21
6313,6037,1
6105,6270,1
6178,6358,2
7103,6369,2
6369,6058,5
6314,6170,4
7012,6112,4
6276,7005,1
6013,6222,1
6123,6026,2
6190,6114,6
7033,6427,1
6504,7009,4
6088,6087,28
7040,6184,4
6313,6359,1
6102,6059,3
6747,6078,1
6231,6347,1
6027,6724,1
6001,6038,13
6164,6083,5
6245,6187,1
6210,6338,2
6902,6391,5
6093,6175,1
6217,6111,1
6327,6315,1
7052,7079,5
6136,6015,24
6223,6007,2
6178,6748,1
7068,6349,5
6202,6078,13
6060,7076,12
6032,6307,1
7080,6105,4
7033,6037,2
6199,7041,3
6150,6195,2
6178,6202,7
6060,6391,3
6124,6355,3
6176,7024,4
7034,6754,5
6197,6267,4
6075,7045,2
6027,6334,1
6094,6206,5
6709,6725,7
6332,6736,4
6014,6151,1
7074,6092,1
6131,7081,8
6354,7141,1
6306,6230,26
6182,6254,2
6163,7017,2
6301,6019,5
6393,6154,4
7026,6004,3
6039,6173,2
6109,6377,1
6155,6220,8
6915,7083,6
6043,6738,3
6228,6273,1
7038,6709,2
6084,6180,2
6152,6009,1
6362,6376,9
6417,6153,1
7082,6099,1
6202,6902,4
7038,6243,3
6311,7078,1
6168,6184,27
6405,6349,9
7007,6901,2
6140,6213,4
6233,7066,10
6724,6707,3
6185,6907,2
6247,6141,1
6058,7067,7
6083,7114,21
6152,6153,14
6274,6734,1
6343,6253,51
6065,6434,8
7045,6231,7
6747,6902,1
6126,6393,3
6039,6029,3
6255,6201,1
6383,6388,1
6912,6017,3
6228,6329,1
7148,6391,1
6117,6910,1
6070,6407,2
6147,6160,4
6358,7046,2
6702,6141,4
7050,6748,24
6112,7038,1
6240,6232,1
6405,6213,1
6051,6132,2
6265,6270,2
6184,7148,1
6009,6058,7
6903,6019,52
6309,6123,1
6373,6222,1
6406,6007,2
6904,6230,5
6073,6359,12
6021,7028,6
7008,6368,1
7142,6727,4
6061,6143,3
6204,6083,10
6930,6736,2
6170,6338,2
6156,6424,5
6270,6243,1
6748,6231,2
6177,6111,1
6047,6315,5
7081,7030,4
6198,6174,1
6143,6007,10
7053,6406,50
6706,6026,9
6073,6203,8
6092,7040,4
6218,6748,5
6727,6059,3
6184,7012,14
6165,6251,1
6218,6202,26
6073,6749,5
7054,7082,65
6230,6195,6
6111,6091,1
6903,6143,5
6009,6102,11
6374,6151,10
6347,6334,1
6315,7045,4
6089,6255,3
6277,6130,1
6049,7069,12
6251,7081,1
7035,6196,3
7046,6435,5
7067,6100,20
6203,7017,1
6741,6083,2
6040,6066,7
6191,7021,4
6170,6262,9
6331,6912,4
6413,6424,2
6059,6008,1
6359,6173,3
6097,6012,8
6302,6747,1
6235,6220,3
7003,6046,8
6148,6273,1
7149,6143,1
6181,6040,10
7096,6322,3
6213,6076,1
6005,6415,2
6023,6309,1
6703,6393,5
6208,6184,6
6120,6368,1
6085,6742,4
6220,6213,9
7084,6138,2
6153,6381,8
6385,6373,1
7107,6744,1
6338,7067,1
6194,6073,8
6057,6093,4
6097,6402,2
7004,6335,1
6262,6923,7
6023,6253,1
6113,6057,1
6323,6328,3
6097,6148,1
6403,7055,2
7022,6163,1
6246,7074,1
6059,6152,1
6005,6005,5
6248,6252,1
10002,7082,13
6148,6329,1
6385,6229,13
6106,6064,1
6913,7078,2
6277,6910,51
6227,6160,8
4000,6106,1
6031,6503,1
6038,7046,1
7083,6701,11
6418,6240,14
7084,6062,8
7037,6150,3
6254,6189,9
6416,7066,1
6031,6049,3
6724,7033,1
6003,6167,2
6161,7012,1
6180,6251,1
6233,6218,4
6096,6749,1
6022,6118,6
7114,6205,1
7024,6001,12
7028,6926,1
6268,6166,1
6750,6114,1
6233,6752,12
6358,6362,9
6058,6219,4
7076,6097,17
6187,6078,2
6926,6098,10
6304,6235,3
6098,7025,1
7082,6100,10
6152,6190,18
6174,7021,2
6195,6262,3
6209,7072,6
6330,6733,2
6719,6070,3
6311,6206,3
7019,7042,6
7120,6703,1
6745,6127,1
6215,6114,9
7071,7003,8
7113,6176,3
6062,7073,1
6149,6138,6
6249,6043,7
6004,6214,3
6280,6270,2
6424,7012,2
6166,6086,1
6924,6924,6
6928,6003,2
6234,6421,4
6022,6042,1
7059,6073,1
6044,6098,2
6192,6111,5
6221,6158,9
6084,6409,9
7042,6181,1
6915,7040,9
6255,6398,1
6383,6211,9
6738,6155,3
6503,6924,2
6200,6127,1
7031,6168,2
6384,6038,2
7038,6280,3
6226,6371,4
6072,6148,5
7009,6179,5
6905,6021,1
6006,6388,1
6008,6703,1
6053,6137,6
6369,10002,1
6219,6149,1
6923,6277,6
6119,6032,22
6902,6208,5
6145,6165,13
6733,6321,23
6124,7071,1
6046,6104,11
7066,6701,1
6178,7126,1
6257,6204,2
6910,6012,3
6360,6229,1
6150,6156,7
6100,6926,3
6434,6073,4
6749,6020,7
7015,7145,4
6171,6129,1
6124,6396,5
6231,6384,3
6219,6013,6
6329,6217,1
6164,6040,1
6138,6117,11
6187,6902,3
6327,7031,3
6372,6169,11
6072,6012,4
7009,6023,15
6142,6216,10
6163,6269,1
6917,6361,17
6250,6177,6
6332,7002,1
6360,6373,1
7034,7060,6
6171,6073,10
6200,6907,3
6367,6410,1
6734,6052,3
6197,7019,1
6276,6321,11
7040,6147,1
6503,6104,1
6159,7003,3
6157,6225,1
6910,6148,4
7061,6138,1
6085,6391,1
6042,6063,6
6193,7024,4
6120,7116,1
6345,6331,2
7011,7022,2
6153,6752,1
6129,6119,9
6036,7144,11
6085,7076,1
6158,6916,2
6167,6254,6
6154,6031,1
6057,6050,9
6232,6190,3
6901,6146,1
6214,7021,7
6188,6231,3
6169,7072,15
7025,6389,2
6376,6154,2
6241,6179,1
6927,6310,49
6175,6114,4
6338,6343,5
6208,6147,2
7128,7094,4
6229,6138,1
6913,6206,2
7083,7035,4
6411,6031,13
6129,6043,8
6064,7088,1
6206,6086,9
7039,6108,1
6017,6386,2
6154,6421,6
6371,6227,3
6241,6023,2
7096,7006,4
6141,6158,3
6906,6235,6
6146,7096,1
7003,6085,28
6099,6110,8
6267,6275,2
6181,6083,20
6146,6371,4
7041,6395,1
5003,6233,1
7102,6432,6
6368,6703,16
7069,6002,5
7065,6925,3
6251,7042,4
7035,6155,1
6103,6248,2
6179,6149,16
6104,6061,2
6275,6915,7
6741,6040,1
6225,6165,5
6080,6434,132
6158,6136,19
6368,6249,4
6930,7002,2
6401,7050,2
6137,6204,1
6184,6336,1
6095,6407,13
7006,6330,1
6116,6731,1
6903,6180,22
6260,6926,1
6111,6052,15
6211,6129,9
6374,6192,1
6061,6180,5
6151,6384,2
6179,6013,4
6387,6376,26
6049,6217,1
6204,6040,9
7067,6099,2
6015,6340,2
6047,7031,3
7081,6314,2
6258,6117,1
6068,6268,1
6270,6280,14
6229,6918,2
6012,6169,6
7014,6070,5
6222,6216,8
6432,6088,2
